id,title,popularity,date,vote_count,vote_average,overview,poster_path
807,セブン,43.953,1995-09-22,14664,8.3,定年退職間近の刑事サマセットと新人のミルズは、ある殺人現場に向かう。そこには肥満の大男の凄惨な死体があった。またほどなくして、今度はビジネスマンの死体が発見される。サマセットはそれぞれの現場に残されていた文字から、犯人がキリスト教における七つの大罪(傲慢・嫉妬・憤怒・怠惰・強欲・暴食・色欲)に因んだ殺人に及んでいると分析、残るは5件となった。事件を未然に防ごうと犯人の特定を急ぐ2人。やがて一人の男が容疑者に浮上、しかし接近するも取り逃がし、さらなる犠牲者を出してしまう。そんな中、大罪に沿った犯行が残り2件となったところで、犯人を名乗る男が自首して来るのだが…。,/vLLrogZsc0ZFKLRopnBX7hj5PYH.jpg
121,ロード・オブ・ザ・リング／二つの塔,70.211,2002-12-18,16049,8.3,オーク達の襲撃で離散してしまった「旅の仲間」達。フロドとサムは独力でモルドールの滅びの山への旅路を続けていた。荒涼とした景色が広がるをエミン・ムイル行くその2人の後を指輪の前の持ち主ゴラムが追跡していた。ゴラムを罠に掛けて捕らえた2人だが、すぐに殺そうと主張するサムに対し、フロドはエルフの綱につながれて苦しむゴラムを哀れに思い綱をほどく。フロドは情けをかけてゴラムを信じ、モルドールへの道案内を任せる事にする。,/pIwi061UG9y6Gg1gqlWjBkW4jHH.jpg
432517,Sherlock: The Final Problem,5.988,2017-01-15,883,8.3,,/dbsS4oBDwLTVTuIiqwTls9wD1I1.jpg
157336,インターステラー,103.757,2014-11-05,25079,8.3,近未来の地球では植物の枯死、異常気象により人類は滅亡の危機に立たされていた。元宇宙飛行士クーパーは、義父と15歳の息子トム、10歳の娘マーフとともにトウモロコシ農場を営んでいる。マーフは自分の部屋の本棚から本がひとりでに落ちる現象を幽霊のせいだと信じていたが、ある日クーパーはそれが何者かによるメッセージではないかと気が付く。クーパーとマーフはメッセージを解読し、それが指し示している秘密施設にたどり着くが、最高機密に触れたとして身柄を拘束される。,/rgoNKrN5oEWIpfM6ZSPORbB2NYf.jpg
274,羊たちの沈黙,13.193,1991-02-01,11485,8.3,若い女性の皮膚を剥ぎ落とし、その死体を川に流すという残忍な連続猟奇殺人が発生した。  犯人の仮称を冠し“バッファロー･ビル事件”と呼ばれるこれを解決するため、FBI訓練生のクラリスは、クロフォード主任捜査官からある任務を課される。それは、元は天才的な精神科医であり、自分の患者を食したため現在は州立精神病院に措置入院されているレクター博士を訪ね、バッファロー･ビルの精神状態を解明させるというものだった。  クラリスから依頼されたレクターは、その引き換えとしてクラリスに、彼女自身の過去を語らせる。,/v12DDybMivJSXoYb8VlSV1hYnE5.jpg
101,レオン,53.237,1994-09-14,10522,8.3,リュック・ベッソンが初めてアメリカで製作したバイオレンス・アクション。ニューヨークを舞台に、凄腕の殺し屋レオンと12歳の少女マチルダの純愛と戦いを描く。大都会の片隅で出会った孤独なふたりの葛藤と壮絶なアクション・シーンがほどよくブレンドされた佳作。,/82MD4KTzz0dVNYx9Mpu48ALA0ll.jpg
207,いまを生きる,25.546,1989-06-02,7867,8.3,1959年、バーモントにある全寮制の名門進学校にやって来た新任の英語教師。破天荒な授業を通して、詩の美しさや人生の素晴らしさを説く教師に惹かれていった生徒たちは、彼がかつて学生だった頃に作っていた“死せる詩人の会”という同好会を自分たちの手で復活させる。ドラマの背景となる、初秋から冬にかけてのニューイングランド地方の風景も美しい。,/ai40gM7SUaGA6fthvsd87o8IQq4.jpg
313106,Doctor Who: The Day of the Doctor,14.733,2013-11-23,592,8.3,,/qkhP3bhxQQjs1bGEWNts64DOUkK.jpg
335,ウエスタン,19.751,1968-12-21,2883,8.3,セルジオ・レオーネ監督が、主演チャールズ･ブロンソンをはじめ豪華出演陣で描く西部劇の傑作。土地を狙う鉄道王モートンの差し金で夫を失ったジル。その後も執拗に狙われる彼女にもとに謎のガンマンが現れて……。,/99RJkvjQAapi86WhfqYg7Piknim.jpg
18148,東京物語,13.344,1953-11-03,598,8.3,戦後変わりつつある家族の関係をテーマに人間の生と死までをも見つめた深淵なドラマ。故郷の尾道から20年ぶりに東京へ出てきた老夫婦。成人した子どもたちの家を訪ねるが、みなそれぞれの生活に精一杯だった。唯一、戦死した次男の未亡人だけが皮肉にも優しい心遣いを示すのだった……。,/rMPIrpEiWRVLLzSrXqrSsdeoPU4.jpg
637920,7番房の奇跡,68.207,2019-10-10,3473,8.3,,/sOfUbzu6OUL5cscGODPdpHn9C1g.jpg
504253,君の膵臓をたべたい,87.655,2018-09-01,558,8.3,主人公である「僕」が病院で偶然拾った1冊の「共病文庫」というタイトルの文庫本。それは「僕」のクラスメイトである山内桜良 (やまうち さくら) が綴っていた、秘密の日記帳であり、彼女の余命が膵臓の病気により、もう長くはないことが記されていた。「僕」はその本の中身を興味本位で覗いたことにより、身内以外で唯一桜良の病気を知る人物となる。,/uyXndDbzlqjo19isdVW2dcCOUy6.jpg
470044,ヘイト・ユー・ギブ,24.111,2018-10-19,1464,8.3,,/rTjrk2UZh3myV2cEVGiXRN1kUUw.jpg
265177,Mommy／マミー,17.221,2014-05-22,1995,8.3,ギリギリの生活を送るシングルマザーのダイアンは、15歳のスティーヴと二人で生活している。彼女は最近矯正施設から退所したばかりの注意欠陥多動性障害の息子の扱いに手を焼いていた。やがて母子は隣の家に住む、今は休職中の高校教師カイラと親しくなっていき……。＜カナダの俊英、グザヴィエ・ドラン監督が母と息子を題材に描く人間ドラマ。架空のカナダを舞台に、型破りなシングルマザーと問題児の息子、そして隣人の女性が織り成す人間模様を映し出す。アンヌ・ドルヴァルが母親を演じ、息子をアントワーヌ・オリヴィエ・ピロンが熱演。＞,/q4yI6qpZ0MqX67V0ir1qxzK1r5C.jpg
10376,海の上のピアニスト,11.035,1998-10-28,1563,8.3,「ニュー・シネマ・パラダイス」のジュゼッペ・トルナトーレが伝説のピアニストの半生を感動的に描いた人間ドラマ。1900年、大西洋上を行く客船の中で生後間もない赤ん坊が見つかった。その子供は、生まれた年にちなんで“ナインティーン・ハンドレッド”と名付けられるが、船内のダンスホールでピアノを聞いて育つうちに、驚くべき才能を発揮するようになる……。,/8DMU2q21BH48bcVdjIkYRlvQWwF.jpg
290098,お嬢さん,27.582,2016-06-01,2133,8.3,日本の統治下にあった1930年代の韓国。詐欺師たちの集団の手で育てられた少女スッキ（キム・テリ）は、伯爵の呼び名を持つ詐欺師（ハ・ジョンウ）から美しい富豪令嬢・秀子（キム・ミニ）のメイドという仕事をあてがわれる。スラム街から彼女とそのおじが暮らす豪邸に移ったスッキだが、伯爵は彼女の助けを得て秀子との財産目当ての結婚をしようと企んでいた。結婚した後に秀子を精神病院に送り込んで財産を奪う計画を進める伯爵だが……。,/aoLarnDg8SmuIzax6mp0nAQ6bcV.jpg
508965,クロース,25.044,2019-11-08,2321,8.3,,/1362clsgCdbPJK4SX2WoTVGkgXn.jpg
398818,君の名前で僕を呼んで,136.915,2017-09-01,8691,8.3,1983年夏、北イタリアの避暑地で家族と過ごす17歳のエリオは、大学教授の父が招待した年上の大学院生オリヴァーと出会う。一緒に自転車で散策したり泳いだり、読書したり音楽を聴いたりするうちに、エリオはオリヴァーに恋心を抱く。やがてその思いは通じるが、夏の終わりが近づくにつれてオリヴァーが避暑地を去る日が近くなる。,/imtxNHCq6uXMwQvw9RJWdprd759.jpg
105,バック・トゥ・ザ・フューチャー,47.334,1985-07-03,14589,8.3,スティーブン・スピルバーグとロバート・ゼメキスが贈るSFアドベンチャーシリーズ第1弾。高校生のマーティは、科学者・ドクの発明したタイムマシン・デロリアンで過去にタイムスリップしてしまう。,/75ID7Vrrl7VxuEs0eyEE9VXKeiJ.jpg
26451,Indagine su un cittadino al di sopra di ogni sospetto,8.752,1970-10-16,468,8.3,,/nbzBwpePgi7uvsIpAmCktDEUy9t.jpg
28,地獄の黙示録,26.188,1979-08-15,5560,8.3,ベトナム戦争が真っただ中のサイゴン。アメリカ陸軍情報部のウィラード大尉にある密命が下される。それは、カンボジアに特殊任務で赴いたままジャングル奥地に自らの王国を築き、カリスマ的な存在と化した危険人物カーツ大佐を暗殺せよ、というもの。任務を全うすべく、ウィラード大尉は4人の部下とともに哨戒艇に乗り込み川をさかのぼる。道中、極限状態に晒され続けた彼らは幾多の異常な世界を体験していく。やがて彼らはついに、ジャングルの奥深く、カーツ大佐が潜伏する“王国”へと辿り着くのだった。,/8I0pvceI5Ci716qLO65eGkkQBMJ.jpg
797,仮面/ペルソナ,15.649,1966-10-18,1278,8.3,,/bjPo1GDN1DaXcg8ecSzwLTLdbbv.jpg
1398,ストーカー,14.919,1979-05-25,1212,8.3,“ゾーン”と呼ばれる謎の立入禁止区域。その奥にある部屋ではどんな望みも叶えられるという。“ストーカー”と呼ばれるゾーンの水先案内人は作家と物理学者を連れて、その禁断の地へ足を踏み入れる。,/mzJxTxIODATNaYUwyJ2C2XPkhXW.jpg
299534,アベンジャーズ／エンドゲーム,316.692,2019-04-24,17021,8.3,"破格のメガヒットによって映画史を塗り替え続ける「アベンジャーズ」シリーズが、この春ついに完結。最凶最悪の敵""サノス""によって、人類の半分が消し去られ、最強チーム""アベンジャーズ""も崩壊してしまった。はたして失われた35億の人々と仲間を取り戻す方法はあるのか？ 大逆転へのわずかな希望を信じて再び集結したアイアンマン、キャプテン・アメリカ、ソーたちに残されたのは、最強の絆だけ──。""今はここにいない""仲間のために、最後にして最大の逆襲が始まる！",/uNWEDJzeH8VLHrs2iHkosYp2Y6W.jpg
